Ano;Mês;Fornecedor Destino;Distribuidor Origem;Código do Produto;Nome do Produto;Região Origem;UF Origem;Localidade Destino;Região Destinatário;UF Destino;Código de Embalagem GLP;Quantidade de Produto (mil ton)
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,065320
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;1,147040
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;13,021870
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;3,482000
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;1,984892
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;14,963975
2020;12;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,054040
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;5,280981
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;1,171700
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;13,676174
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;2,554224
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,492237
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,379400
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;1,520820
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;MACAE, RJ;SE;RJ;A Granel;0,164430
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;3,765823
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,467460
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;9,024841
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,856350
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;17,273238
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;22,367628
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;8,548468
2020;12;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;18,409986
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;CO;GO;MACAE, RJ;SE;RJ;A Granel;0,027550
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;0,558117
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,489269
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,322280
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;9,487828
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;7,825730
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;5,776234
2020;12;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;5,335832
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;0,471429
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,163410
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;7,226507
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;3,505443
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;0,882826
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,632576
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,469320
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;2,442264
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,276760
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;10,173177
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;8,313377
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;11,909199
2020;12;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;4,191023
2020;12;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;CO;GO;MACAE, RJ;SE;RJ;A Granel;0,334890
2020;12;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,999812
2020;12;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;0,613184
2020;12;PETROLEO BRASILEIRO S/A;GLP GAS DISTRIBUIDORA DE GAS LTDA.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,096710
2020;12;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,475444
2020;12;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,177930
2020;12;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,279590
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;SANTOS, SP;SE;SP;A Granel;3,617465
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;6,955780
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,497830
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;MACAE, RJ;SE;RJ;A Granel;0,275180
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;5,590406
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;5,188987
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,345980
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;5,909415
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;15,381763
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,722630
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,381970
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;13,829638
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,416160
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;4,988868
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;3,792942
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,385770
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,803020
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;6,684924
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;MG;MACAE, RJ;SE;RJ;A Granel;0,055040
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;12,256774
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,969750
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;13,254801
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;15,752234
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;3,960031
2020;12;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;12,463025
2020;12;PETROLEO BRASILEIRO S/A;MASTERGAS COMÉRCIO, TRANSPORTE E DISTRIBUIÇÃO DE GLP RIO CLARO LTDA.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,139210
2020;12;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,057290
2020;12;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;1,262950
2020;12;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;GUAMARE, RN;NE;RN;A Granel;0,230275
2020;12;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,008025
2020;12;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;9,163062
2020;12;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;RN;GUAMARE, RN;NE;RN;A Granel;0,104680
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;10,059931
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;1,498060
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,025360
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;7,823441
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;9,063046
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;6,399990
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;29,099858
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;1,121828
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,082170
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;7,480856
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,196400
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;1,867025
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;1,409143
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;1,416710
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;2,473670
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;3,834015
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;9,306413
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,921940
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;2,396010
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;9,057150
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;5,456977
2020;12;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;5,678238
2020;12;PETROLEO BRASILEIRO S/A;PROPANGAS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,399402
2020;12;PETROLEO BRASILEIRO S/A;PROPANGAS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;0,381212
2020;12;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,518186
2020;12;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,535262
2020;12;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;0,272227
2020;12;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,786080
2020;12;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;5,788438
2020;12;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;PA;COARI, AM;N;AM;A Granel;0,565514
2020;12;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;4,962351
2020;12;PETROLEO BRASILEIRO S/A;SOS GÁS DISTRIBUIDORA LTDA;210203001;GLP;NE;PB;GUAMARE, RN;NE;RN;A Granel;0,089520
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;CO;DF;MACAE, RJ;SE;RJ;A Granel;0,567620
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;4,456115
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;0,834620
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;5,510580
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;1,237133
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;SE;PILAR, AL;NE;AL;A Granel;0,209260
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;12,733035
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;3,100255
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;2,061920
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,117300
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;ES;ARACRUZ, ES;SE;ES;A Granel;5,001842
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;10,192634
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;31,121854
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,738560
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MACAE, RJ;SE;RJ;A Granel;0,070560
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;9,276864
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;14,509499
2020;12;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;12,321375
2020;12;PETROLEO BRASILEIRO S/A;USEGÁS DISTRIBUIDORA DE GÁS LTDA. - EPP;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,065360
2020;12;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,097640
2020;12;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,717020
2020;12;USINA DO VALE CONSTRUTORA LTDA;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;CEDRAL, SP;SE;SP;A Granel;-0,004020
2020;12;VALE S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;OURILANDIA DO NORTE, PA;N;PA;A Granel;-0,000340
2021;1;BRASKEM S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;CAMACARI, BA;NE;BA;A Granel;2,953801
2021;1;BRASKEM S/A;COMPANHIA ULTRAGAZ S A;210201001;PROPANO;SE;SP;MAUA, SP;SE;SP;A Granel;0,195020
2021;1;BRASKEM S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;1,114988
2021;1;BRASKEM S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;1,185700
2021;1;BRASKEM S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210201002;PROPANO ESPECIAL;SE;SP;MAUA, SP;SE;SP;A Granel;0,097610
2021;1;BRASKEM S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,065980
2021;1;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;3,641214
2021;1;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;2,396930
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;1,785000
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,065530
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;ARACRUZ, ES;SE;ES;A Granel;1,041720
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;13,049743
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;4,439000
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;1,812762
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;13,943814
2021;1;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,055000
